tree	clade_id	tip_name	epi_isl_id	is_singleton
NS	1	EPI4576300|NS|A/duck/Madagascar/73470/2025|EPI_ISL_20090043|A_/_H6N2	EPI_ISL_20090043	False
NS	1	A/duck/Madagascar/81178-23/2023_H7N7_NS		False
NS	1	A/duck/Madagascar/82337-23/2023_H7N7_NS		False
NS	1	EPI5132268|NS|A/duck/Madagascar/78047/2025|EPI_ISL_20360493|A_/_H4N6	EPI_ISL_20360493	False
NS	1	EPI4576279|NS|A/duck/Madagascar/73245/2025|EPI_ISL_20090040|A_/_H6N1	EPI_ISL_20090040	False
NS	1	EPI4770024|NS|A/duck/Madagascar/73058/2025|EPI_ISL_20231979|A_/_H6N1	EPI_ISL_20231979	False
NS	1	EPI4770059|NS|A/duck/Madagascar/74461/2025|EPI_ISL_20231987|A_/_H6N1	EPI_ISL_20231987	False
NS	1	EPI4576273|NS|A/goose/Madagascar/73073/2025|EPI_ISL_20090039|A_/_H6N1	EPI_ISL_20090039	False
NS	1	EPI4209582|NS|A/duck/Madagascar/71442/2025|EPI_ISL_19813416|A_/_H6N1	EPI_ISL_19813416	False
NS	1	EPI4209574|NS|A/duck/Madagascar/71441/2025|EPI_ISL_19813415|A_/_H6N1	EPI_ISL_19813415	False
NS	1	EPI4209559|NS|A/duck/Madagascar/71310/2025|EPI_ISL_19813413|A_/_H6N1	EPI_ISL_19813413	False
NS	2	EPI3879540|NS|A/duck/Madagascar/82254/2024|EPI_ISL_19704268|A_/_H11N2	EPI_ISL_19704268	False
NS	2	EPI4209552|NS|A/duck/Madagascar/71297/2025|EPI_ISL_19813412|A_/_H4N6	EPI_ISL_19813412	False
NS	2	EPI4576233|NS|A/duck/Madagascar/71902/2025|EPI_ISL_20090032|A_/_H9N2	EPI_ISL_20090032	False
NS	2	EPI4209547|NS|A/duck/Madagascar/71272/2025|EPI_ISL_19813411|A_/_H9N2	EPI_ISL_19813411	False
NS	2	EPI4209610|NS|A/duck/Madagascar/71559/2025|EPI_ISL_19813420|A_/_H9N2	EPI_ISL_19813420	False
NS	2	EPI4209603|NS|A/duck/Madagascar/71557/2025|EPI_ISL_19813419|A_/_H9N2	EPI_ISL_19813419	False
NS	2	EPI4209587|NS|A/duck/Madagascar/71550/2025|EPI_ISL_19813417|A_/_H9N2	EPI_ISL_19813417	False
NS	2	EPI4209595|NS|A/duck/Madagascar/71551/2025|EPI_ISL_19813418|A_/_H9N2	EPI_ISL_19813418	False
NS	2	EPI3748396|NS|A/duck/Madagascar/81434/2024|EPI_ISL_19638434|A_/_H9N6	EPI_ISL_19638434	False
NS	2	EPI3748388|NS|A/duck/Madagascar/81189/2024|EPI_ISL_19638433|A_/_H9N6	EPI_ISL_19638433	False
NS	2	EPI5132226|NS|A/duck/Madagascar/76882/2025|EPI_ISL_20360487|A_/_H6N1	EPI_ISL_20360487	False
NS	2	EPI5132233|NS|A/duck/Madagascar/77436/2025|EPI_ISL_20360488|A_/_H6N1	EPI_ISL_20360488	False
NS	2	EPI5132240|NS|A/duck/Madagascar/77455/2025|EPI_ISL_20360489|A_/_H6N1	EPI_ISL_20360489	False
NS	2	EPI5132260|NS|A/duck/Madagascar/78021/2025|EPI_ISL_20360492|A_/_H9N2	EPI_ISL_20360492	False
NS	2	EPI5132253|NS|A/duck/Madagascar/78020/2025|EPI_ISL_20360491|A_/_H9N2	EPI_ISL_20360491	False
NS	2	EPI4770043|NS|A/duck/Madagascar/75057/2025|EPI_ISL_20231983|A_/_H9N2	EPI_ISL_20231983	False
NS	2	EPI4770047|NS|A/duck/Madagascar/75332/2025|EPI_ISL_20231984|A_/_H9N2	EPI_ISL_20231984	False
NS	2	EPI4770052|NS|A/duck/Madagascar/75337/2025|EPI_ISL_20231985|A_/_H9N2	EPI_ISL_20231985	False
NS	2	EPI4770069|NS|A/duck/Madagascar/75334/2025|EPI_ISL_20231989|A_/_H9N2	EPI_ISL_20231989	False
NS	2	EPI5132213|NS|A/duck/Madagascar/76277/2025|EPI_ISL_20360485|A_/_H9N2	EPI_ISL_20360485	False
NS	2	A/duck/Madagascar/81093-23/2023_H7N7_NS		False
NS	3	EPI5132320|NS|A/duck/Madagascar/78497/2025|EPI_ISL_20360500|A_/_H5N1	EPI_ISL_20360500	False
NS	3	EPI5132327|NS|A/duck/Madagascar/78500/2025|EPI_ISL_20360501|A_/_H5N1	EPI_ISL_20360501	False
NS	4	A/duck/Madagascar/76840-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/77105-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/77825-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/77827-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/77459-23/2023_H9N2_NS		False
NS	4	A/duck/Madagascar/78481-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/78490-23/2023_H6N1_NS		False
NS	4	A/duck/Madagascar/78524-23/2023_H6N1_NS		False
NS	5	A/duck/Madagascar/74316-22/2022_H1N2_NS		False
NS	5	A/duck/Madagascar/74583-22/2022_H1N2_NS		False
NS	5	A/duck/Madagascar/73899-23/2023_H1N2_NS		False
NS	5	A/duck/Madagascar/75685-23/2023_H1N2_NS		False
NS	5	A/duck/Madagascar/79129-22/2022_H9N2_NS		False
NS	5	A/duck/Madagascar/79131-22/2022_H9N2_NS		False
NS	5	A/duck/Madagascar/79585-22/2022_H1N2_NS		False
NS	5	A/duck/Madagascar/70664-23/2023_H4N6_NS		False
NS	5	A/duck/Madagascar/76090-23/2023_H1N2_NS		False
NS	5	A/duck/Madagascar/76090-23-2/2023_H1N2_NS		False
NS	5	A/duck/Madagascar/72434-23/2023_H4N6_NS		False
NS	5	A/goose/Madagascar/72734-23/2023_H4N6_NS		False
NS	5	A/duck/Madagascar/79135-22/2022_H4N6_NS		False
NS	5	A/goose/Madagascar/79630-22/2022_H9N2_NS		False
NS	5	A/duck/Madagascar/71020-23/2023_H9N2_NS		False
NS	5	A/goose/Madagascar/72732-23/2023_H9N2_NS		False
NS	5	A/chicken/Madagascar/75209-23/2023_H9N2_NS		False
NS	5	A/chicken/Madagascar/75222-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76422-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76442-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76452-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76888-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76438-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/73762-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/74528-23/2023_H9N2_NS		False
NS	5	EPI3629693|NS|A/duck/Madagascar/76365/2024|EPI_ISL_19530547|A_/_H4N6	EPI_ISL_19530547	False
NS	5	EPI4770065|NS|A/duck/Madagascar/74497/2025|EPI_ISL_20231988|A_/_H6N1	EPI_ISL_20231988	False
NS	5	EPI4770076|NS|A/duck/Madagascar/76004/2025|EPI_ISL_20231990|A_/_H9N2	EPI_ISL_20231990	False
NS	5	EPI4770030|NS|A/duck/Madagascar/73396/2025|EPI_ISL_20231980|A_/_H6N1	EPI_ISL_20231980	False
NS	5	EPI5132304|NS|A/duck/Madagascar/78273/2025|EPI_ISL_20360498|A_/_H6N2	EPI_ISL_20360498	False
NS	5	EPI5132291|NS|A/duck/Madagascar/78071/2025|EPI_ISL_20360496|A_/_H6N2	EPI_ISL_20360496	False
NS	5	EPI5132312|NS|A/goose/Madagascar/78289/2025|EPI_ISL_20360499|A_/_H6N2	EPI_ISL_20360499	False
NS	5	EPI5132299|NS|A/duck/Madagascar/78271/2025|EPI_ISL_20360497|A_/_H6N2	EPI_ISL_20360497	False
NS	5	EPI5132275|NS|A/duck/Madagascar/78069/2025|EPI_ISL_20360494|A_/_H6N2	EPI_ISL_20360494	False
NS	5	EPI4770083|NS|A/duck/Madagascar/74500/2025|EPI_ISL_20231991|A_/_H6N2	EPI_ISL_20231991	False
NS	5	EPI4770039|NS|A/duck/Madagascar/74197/2025|EPI_ISL_20231982|A_/_H6N2	EPI_ISL_20231982	False
NS	5	EPI4576266|NS|A/duck/Madagascar/72662/2025|EPI_ISL_20090037|A_/_H6N1	EPI_ISL_20090037	False
NS	5	EPI3629700|NS|A/duck/Madagascar/76715/2024|EPI_ISL_19530548|A_/_H4N6	EPI_ISL_19530548	False
NS	5	EPI3629656|NS|A/duck/Madagascar/75076/2024|EPI_ISL_19530541|A_/_H6N1	EPI_ISL_19530541	False
NS	5	EPI3629786|NS|A/duck/Madagascar/79213/2024|EPI_ISL_19530561|A_/_H6N1	EPI_ISL_19530561	False
NS	5	EPI3629650|NS|A/duck/Madagascar/74407/2024|EPI_ISL_19530540|A_/_H6N1	EPI_ISL_19530540	False
NS	5	EPI3629828|NS|A/duck/Madagascar/77513/2024|EPI_ISL_19530568|A_/_H6N1	EPI_ISL_19530568	False
NS	5	EPI3629811|NS|A/duck/Madagascar/79230/2024|EPI_ISL_19530565|A_/_H6N1	EPI_ISL_19530565	False
NS	5	EPI4770035|NS|A/duck/Madagascar/73990/2025|EPI_ISL_20231981|A_/_H9N2	EPI_ISL_20231981	False
NS	5	A/duck/Madagascar/79144-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/79158-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/79161-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/79147-23/2023_H9N2_NS		False
NS	5	EPI3629774|NS|A/duck/Madagascar/79149/2023|EPI_ISL_19530559|A_/_H9N2	EPI_ISL_19530559	False
NS	5	A/duck/Madagascar/77335-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/77819-23/2023_H9N2_NS		False
NS	5	EPI3629768|NS|A/duck/Madagascar/78609/2023|EPI_ISL_19530558|A_/_H9N2	EPI_ISL_19530558	False
NS	5	A/duck/Madagascar/78609-23/2023_H9N2_NS		False
NS	5	EPI3629841|NS|A/duck/Madagascar/78830/2023|EPI_ISL_19530570|A_/_H9N2	EPI_ISL_19530570	False
NS	5	A/duck/Madagascar/78830-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/78834-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/75824-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/75834-23/2023_H9N2_NS		False
NS	5	A/duck/Madagascar/76166-23/2023_H9N2_NS		False
NS	6	EPI1703470|NS|A/Madagascar/5355/2019|EPI_ISL_413348|A_/_H1N1	EPI_ISL_413348	False
NS	6	EPI1705467|NS|A/Madagascar/5415/2019|EPI_ISL_413806|A_/_H1N1	EPI_ISL_413806	False
NS	7	EPI3629412|NS|A/Madagascar/01828/2024|EPI_ISL_19530506|A_/_H1N1	EPI_ISL_19530506	False
NS	7	EPI3840689|NS|A/Madagascar/03502/2024|EPI_ISL_19687060|A_/_H1N1	EPI_ISL_19687060	False
NS	8	EPI3629524|NS|A/Madagascar/02570/2024|EPI_ISL_19530522|A_/_H1N1	EPI_ISL_19530522	False
NS	8	EPI3629235|NS|A/Madagascar/01791/2024|EPI_ISL_19530478|A_/_H1N1	EPI_ISL_19530478	False
NS	9	EPI3629516|NS|A/Madagascar/02566/2024|EPI_ISL_19530521|A_/_H1N1	EPI_ISL_19530521	False
NS	9	EPI3629310|NS|A/Madagascar/02930/2024|EPI_ISL_19530489|A_/_H1N1	EPI_ISL_19530489	False
NS	9	EPI3629553|NS|A/Madagascar/02654/2024|EPI_ISL_19530526|A_/_H1N1	EPI_ISL_19530526	False
NS	9	EPI3840618|NS|A/Madagascar/02988/2024|EPI_ISL_19687049|A_/_H1N1	EPI_ISL_19687049	False
NS	9	EPI3935162|NS|A/Madagascar/02988/2024|EPI_ISL_19723431|A_/_H1N1	EPI_ISL_19723431	False
NS	10	EPI3879663|NS|A/Madagascar/00003/2025|EPI_ISL_19704286|A_/_H1N1	EPI_ISL_19704286	False
NS	10	EPI3748884|NS|A/Madagascar/03744/2024|EPI_ISL_19640279|A_/_H1N1	EPI_ISL_19640279	False
NS	11	EPI3629254|NS|A/Madagascar/02714/2024|EPI_ISL_19530481|A_/_H1N1	EPI_ISL_19530481	False
NS	11	EPI3629291|NS|A/Madagascar/02797/2024|EPI_ISL_19530486|A_/_H1N1	EPI_ISL_19530486	False
NS	12	EPI3840636|NS|A/Madagascar/03221/2024|EPI_ISL_19687053|A_/_H1N1	EPI_ISL_19687053	False
NS	12	EPI3935112|NS|A/Madagascar/03221/2024|EPI_ISL_19723423|A_/_H1N1	EPI_ISL_19723423	False
NS	13	EPI4440421|NS|A/Madagascar/01999/2025|EPI_ISL_19907475|A_/_H1N1	EPI_ISL_19907475	False
NS	13	EPI4638802|NS|A/Madagascar/01989/2025|EPI_ISL_20144925|A_/_H1N1	EPI_ISL_20144925	False
NS	14	EPI4440398|NS|A/Madagascar/01483/2025|EPI_ISL_19907471|A_/_H1N1	EPI_ISL_19907471	False
NS	14	EPI4638807|NS|A/Madagascar/01927/2025|EPI_ISL_20144926|A_/_H1N1	EPI_ISL_20144926	False
NS	14	EPI5181883|NS|A/Madagascar/2938/2025|EPI_ISL_20374007|A_/_H1N1	EPI_ISL_20374007	False
NS	14	EPI5191558|NS|A/Madagascar/04323/2025|EPI_ISL_20379676|A_/_H1N1	EPI_ISL_20379676	False
NS	14	EPI4645309|NS|A/Madagascar/2301/2025|EPI_ISL_20150153|A_/_H1N1	EPI_ISL_20150153	False
NS	14	EPI5154614|NS|A/Madagascar/2998/2025|EPI_ISL_20367040|A_/_H1N1	EPI_ISL_20367040	False
NS	14	EPI5181907|NS|A/Madagascar/2892/2025|EPI_ISL_20374010|A_/_H1N1	EPI_ISL_20374010	False
NS	14	EPI5181875|NS|A/Madagascar/2996/2025|EPI_ISL_20374006|A_/_H1N1	EPI_ISL_20374006	False
NS	14	EPI4440392|NS|A/Madagascar/01482/2025|EPI_ISL_19907470|A_/_H1N1	EPI_ISL_19907470	False
NS	14	EPI5191538|NS|A/Madagascar/03787/2025|EPI_ISL_20379672|A_/_H1N1	EPI_ISL_20379672	False
NS	14	EPI4440387|NS|A/Madagascar/01327/2025|EPI_ISL_19907469|A_/_H1N1	EPI_ISL_19907469	False
NS	14	EPI4638834|NS|A/Madagascar/02191/2025|EPI_ISL_20144930|A_/_H1N1	EPI_ISL_20144930	False
NS	14	EPI4716703|NS|A/Madagascar/02191/2025|EPI_ISL_20178778|A_/_H1N1	EPI_ISL_20178778	False
NS	14	EPI4440444|NS|A/Madagascar/02060/2025|EPI_ISL_19907479|A_/_H1N1	EPI_ISL_19907479	False
NS	14	EPI5154606|NS|A/Madagascar/3431/2025|EPI_ISL_20367039|A_/_H1N1	EPI_ISL_20367039	False
NS	14	EPI4645262|NS|A/Madagascar/2361/2025|EPI_ISL_20150147|A_/_H1N1	EPI_ISL_20150147	False
NS	14	EPI4645293|NS|A/Madagascar/1765/2025|EPI_ISL_20150151|A_/_H1N1	EPI_ISL_20150151	False
NS	14	EPI4645285|NS|A/Madagascar/1990/2025|EPI_ISL_20150150|A_/_H1N1	EPI_ISL_20150150	False
NS	14	EPI4645270|NS|A/Madagascar/2029/2025|EPI_ISL_20150148|A_/_H1N1	EPI_ISL_20150148	False
NS	14	EPI5154598|NS|A/Madagascar/2547/2025|EPI_ISL_20367038|A_/_H1N1	EPI_ISL_20367038	False
NS	14	EPI4645301|NS|A/Madagascar/2489/2025|EPI_ISL_20150152|A_/_H1N1	EPI_ISL_20150152	False
NS	14	EPI4440404|NS|A/Madagascar/01484/2025|EPI_ISL_19907472|A_/_H1N1	EPI_ISL_19907472	False
NS	14	EPI4576406|NS|A/Madagascar/02388/2025|EPI_ISL_20090059|A_/_H1N1	EPI_ISL_20090059	False
NS	14	EPI4638846|NS|A/Madagascar/02411/2025|EPI_ISL_20144932|A_/_H1N1	EPI_ISL_20144932	False
NS	14	EPI4440450|NS|A/Madagascar/02097/2025|EPI_ISL_19907480|A_/_H1N1	EPI_ISL_19907480	False
NS	14	EPI4440439|NS|A/Madagascar/02048/2025|EPI_ISL_19907478|A_/_H1N1	EPI_ISL_19907478	False
NS	14	EPI4576357|NS|A/Madagascar/02235/2025|EPI_ISL_20090052|A_/_H1N1	EPI_ISL_20090052	False
NS	14	EPI4304211|NS|A/Madagascar/01113/2025|EPI_ISL_19854880|A_/_H1N1	EPI_ISL_19854880	False
NS	14	EPI4645277|NS|A/Madagascar/1905/2025|EPI_ISL_20150149|A_/_H1N1	EPI_ISL_20150149	False
NS	14	EPI4645199|NS|A/Madagascar/2118/2025|EPI_ISL_20150139|A_/_H1N1	EPI_ISL_20150139	False
NS	14	EPI4645191|NS|A/Madagascar/2217/2025|EPI_ISL_20150138|A_/_H1N1	EPI_ISL_20150138	False
NS	14	EPI5154582|NS|A/Madagascar/2642/2025|EPI_ISL_20367036|A_/_H1N1	EPI_ISL_20367036	False
NS	15	EPI2757000|NS|A/Madagascar/1616/2023|EPI_ISL_18303950|A_/_H1N1	EPI_ISL_18303950	False
NS	15	EPI2756971|NS|A/Madagascar/1736/2023|EPI_ISL_18303946|A_/_H1N1	EPI_ISL_18303946	False
NS	16	EPI2756987|NS|A/Madagascar/1657/2023|EPI_ISL_18303948|A_/_H1N1	EPI_ISL_18303948	False
NS	16	EPI2360601|NS|A/Madagascar/7647/2022|EPI_ISL_16830518|A_/_H1N1	EPI_ISL_16830518	False
NS	17	EPI1282085|NS|A/Madagascar/698/2018|EPI_ISL_322860|A_/_H1N1	EPI_ISL_322860	False
NS	17	EPI1282101|NS|A/Madagascar/777/2018|EPI_ISL_322862|A_/_H1N1	EPI_ISL_322862	False
NS	17	EPI1282061|NS|A/Madagascar/561/2018|EPI_ISL_322857|A_/_H1N1	EPI_ISL_322857	False
NS	17	EPI1282093|NS|A/Madagascar/745/2018|EPI_ISL_322861|A_/_H1N1	EPI_ISL_322861	False
NS	17	EPI1282069|NS|A/Madagascar/641/2018|EPI_ISL_322858|A_/_H1N1	EPI_ISL_322858	False
NS	17	EPI1282109|NS|A/Madagascar/883/2018|EPI_ISL_322863|A_/_H1N1	EPI_ISL_322863	False
NS	18	EPI3629429|NS|A/Madagascar/01969/2024|EPI_ISL_19530509|A_/_H3N2	EPI_ISL_19530509	False
NS	18	EPI3629471|NS|A/Madagascar/02466/2024|EPI_ISL_19530515|A_/_H3N2	EPI_ISL_19530515	False
NS	18	EPI3520232|NS|A/Madagascar/25/2024|EPI_ISL_19355347|A_/_H3N2	EPI_ISL_19355347	False
NS	18	EPI3629338|NS|A/Madagascar/00143/2024|EPI_ISL_19530493|A_/_H3N2	EPI_ISL_19530493	False
NS	18	EPI3519818|NS|A/Madagascar/216/2024|EPI_ISL_19355294|A_/_H3N2	EPI_ISL_19355294	False
NS	18	EPI3520128|NS|A/Madagascar/141/2024|EPI_ISL_19355334|A_/_H3N2	EPI_ISL_19355334	False
NS	19	EPI3629315|NS|A/Madagascar/02937/2024|EPI_ISL_19530490|A_/_H3N2	EPI_ISL_19530490	False
NS	19	EPI3839995|NS|A/Madagascar/03189/2024|EPI_ISL_19686969|A_/_H3N2	EPI_ISL_19686969	False
NS	19	EPI3840300|NS|A/Madagascar/03189/2024|EPI_ISL_19687008|A_/_H3N2	EPI_ISL_19687008	False
NS	19	EPI3629348|NS|A/Madagascar/00215/2024|EPI_ISL_19530495|A_/_H3N2	EPI_ISL_19530495	False
NS	19	EPI3520224|NS|A/Madagascar/495/2024|EPI_ISL_19355346|A_/_H3N2	EPI_ISL_19355346	False
NS	20	EPI3520111|NS|A/Madagascar/1225/2024|EPI_ISL_19355332|A_/_H3N2	EPI_ISL_19355332	False
NS	20	EPI3520209|NS|A/Madagascar/648/2024|EPI_ISL_19355344|A_/_H3N2	EPI_ISL_19355344	False
NS	21	EPI3629360|NS|A/Madagascar/00863/2024|EPI_ISL_19530497|A_/_H3N2	EPI_ISL_19530497	False
NS	21	EPI3629343|NS|A/Madagascar/00144/2024|EPI_ISL_19530494|A_/_H3N2	EPI_ISL_19530494	False
NS	21	EPI3841537|NS|A/Madagascar/03788/2024|EPI_ISL_19687178|A_/_H3N2	EPI_ISL_19687178	False
NS	21	EPI3841609|NS|A/Madagascar/03788/2024|EPI_ISL_19687189|A_/_H3N2	EPI_ISL_19687189	False
NS	21	EPI4638567|NS|A/Madagascar/07126/2025|EPI_ISL_20144888|A_/_H3N2	EPI_ISL_20144888	False
NS	21	EPI4638604|NS|A/Madagascar/01987/2025|EPI_ISL_20144893|A_/_H3N2	EPI_ISL_20144893	False
NS	21	EPI4716718|NS|A/Madagascar/07126/2025|EPI_ISL_20178780|A_/_H3N2	EPI_ISL_20178780	False
NS	21	EPI4715568|NS|A/Madagascar/01987/2025|EPI_ISL_20178565|A_/_H3N2	EPI_ISL_20178565	False
NS	21	EPI3879496|NS|A/Madagascar/03914/2024|EPI_ISL_19704261|A_/_H3N2	EPI_ISL_19704261	False
NS	21	EPI4576331|NS|A/Madagascar/00258/2025|EPI_ISL_20090048|A_/_H3N2	EPI_ISL_20090048	False
NS	21	EPI4645118|NS|A/Madagascar/1759/2025|EPI_ISL_20150129|A_/_H3N2	EPI_ISL_20150129	False
NS	21	EPI4645094|NS|A/Madagascar/1994/2025|EPI_ISL_20150126|A_/_H3N2	EPI_ISL_20150126	False
NS	21	EPI3519893|NS|A/Madagascar/51/2024|EPI_ISL_19355304|A_/_H3N2	EPI_ISL_19355304	False
NS	22	EPI3629355|NS|A/Madagascar/00272/2024|EPI_ISL_19530496|A_/_H3N2	EPI_ISL_19530496	False
NS	22	EPI3629227|NS|A/Madagascar/01487/2024|EPI_ISL_19530477|A_/_H3N2	EPI_ISL_19530477	False
NS	23	EPI5155777|NS|A/Madagascar/3755/2025|EPI_ISL_20367260|A_/_H3N2	EPI_ISL_20367260	False
NS	23	EPI5179043|NS|A/Madagascar/3927/2025|EPI_ISL_20373560|A_/_H3N2	EPI_ISL_20373560	False
NS	23	EPI5155745|NS|A/Madagascar/3751/2025|EPI_ISL_20367256|A_/_H3N2	EPI_ISL_20367256	False
NS	23	EPI5179476|NS|A/Madagascar/3496/2025|EPI_ISL_20373617|A_/_H3N2	EPI_ISL_20373617	False
NS	23	EPI5155753|NS|A/Madagascar/3719/2025|EPI_ISL_20367257|A_/_H3N2	EPI_ISL_20367257	False
NS	23	EPI5042255|NS|A/Madagascar/04347/2025|EPI_ISL_20337073|A_/_H3N2	EPI_ISL_20337073	False
NS	23	EPI4874001|NS|A/Madagascar/04039/2025|EPI_ISL_20282204|A_/_H3N2	EPI_ISL_20282204	False
NS	23	EPI4974623|NS|A/Madagascar/04169/2025|EPI_ISL_20315999|A_/_H3N2	EPI_ISL_20315999	False
NS	23	EPI5042308|NS|A/Madagascar/04462/2025|EPI_ISL_20337080|A_/_H3N2	EPI_ISL_20337080	False
NS	23	EPI5042354|NS|A/Madagascar/04514/2025|EPI_ISL_20337086|A_/_H3N2	EPI_ISL_20337086	False
NS	23	EPI4974744|NS|A/Madagascar/04416/2025|EPI_ISL_20316015|A_/_H3N2	EPI_ISL_20316015	False
NS	23	EPI5042202|NS|A/Madagascar/04314/2025|EPI_ISL_20337066|A_/_H3N2	EPI_ISL_20337066	False
NS	23	EPI4995206|NS|A/Madagascar/04119/2025|EPI_ISL_20325345|A_/_H3N2	EPI_ISL_20325345	False
NS	23	EPI4873953|NS|A/Madagascar/04003/2025|EPI_ISL_20282198|A_/_H3N2	EPI_ISL_20282198	False
NS	23	EPI4874071|NS|A/Madagascar/04105/2025|EPI_ISL_20282213|A_/_H3N2	EPI_ISL_20282213	False
NS	23	EPI4995338|NS|A/Madagascar/04311/2025|EPI_ISL_20325362|A_/_H3N2	EPI_ISL_20325362	False
NS	23	EPI5042301|NS|A/Madagascar/04449/2025|EPI_ISL_20337079|A_/_H3N2	EPI_ISL_20337079	False
NS	23	EPI5178935|NS|A/Madagascar/3607/2025|EPI_ISL_20373546|A_/_H3N2	EPI_ISL_20373546	False
NS	23	EPI4783942|NS|A/Madagascar/03636/2025|EPI_ISL_20240063|A_/_H3N2	EPI_ISL_20240063	False
NS	23	EPI5191563|NS|A/Madagascar/00027/2026|EPI_ISL_20379677|A_/_H3N2	EPI_ISL_20379677	False
NS	23	EPI5179850|NS|A/Madagascar/3778/2025|EPI_ISL_20373664|A_/_H3N2	EPI_ISL_20373664	False
NS	23	EPI5042293|NS|A/Madagascar/04417/2025|EPI_ISL_20337078|A_/_H3N2	EPI_ISL_20337078	False
NS	23	EPI4995236|NS|A/Madagascar/04178/2025|EPI_ISL_20325349|A_/_H3N2	EPI_ISL_20325349	False
NS	23	EPI5042331|NS|A/Madagascar/04481/2025|EPI_ISL_20337083|A_/_H3N2	EPI_ISL_20337083	False
NS	23	EPI4634241|NS|A/Madagascar/02678/2025|EPI_ISL_20142008|A_/_H3N2	EPI_ISL_20142008	False
NS	23	EPI4832073|NS|A/Madagascar/03959/2025|EPI_ISL_20264912|A_/_H3N2	EPI_ISL_20264912	False
NS	23	EPI4634262|NS|A/Madagascar/02725/2025|EPI_ISL_20142012|A_/_H3N2	EPI_ISL_20142012	False
NS	23	EPI4783861|NS|A/Madagascar/02979/2025|EPI_ISL_20240052|A_/_H3N2	EPI_ISL_20240052	False
NS	23	EPI4783876|NS|A/Madagascar/03360/2025|EPI_ISL_20240054|A_/_H3N2	EPI_ISL_20240054	False
NS	23	EPI4873929|NS|A/Madagascar/03985/2025|EPI_ISL_20282195|A_/_H3N2	EPI_ISL_20282195	False
NS	23	EPI4974661|NS|A/Madagascar/04248/2025|EPI_ISL_20316004|A_/_H3N2	EPI_ISL_20316004	False
NS	23	EPI4783965|NS|A/Madagascar/03676/2025|EPI_ISL_20240066|A_/_H3N2	EPI_ISL_20240066	False
NS	23	EPI5042278|NS|A/Madagascar/04375/2025|EPI_ISL_20337076|A_/_H3N2	EPI_ISL_20337076	False
NS	23	EPI4995244|NS|A/Madagascar/04205/2025|EPI_ISL_20325350|A_/_H3N2	EPI_ISL_20325350	False
NS	23	EPI4995198|NS|A/Madagascar/04114/2025|EPI_ISL_20325344|A_/_H3N2	EPI_ISL_20325344	False
NS	23	EPI4995260|NS|A/Madagascar/04234/2025|EPI_ISL_20325352|A_/_H3N2	EPI_ISL_20325352	False
NS	23	EPI4995306|NS|A/Madagascar/04289/2025|EPI_ISL_20325358|A_/_H3N2	EPI_ISL_20325358	False
NS	23	EPI4873961|NS|A/Madagascar/04015/2025|EPI_ISL_20282199|A_/_H3N2	EPI_ISL_20282199	False
NS	23	EPI5042270|NS|A/Madagascar/04371/2025|EPI_ISL_20337075|A_/_H3N2	EPI_ISL_20337075	False
NS	23	EPI4634236|NS|A/Madagascar/02665/2025|EPI_ISL_20142007|A_/_H3N2	EPI_ISL_20142007	False
NS	23	EPI4634293|NS|A/Madagascar/02844/2025|EPI_ISL_20142018|A_/_H3N2	EPI_ISL_20142018	False
NS	23	EPI4783958|NS|A/Madagascar/03670/2025|EPI_ISL_20240065|A_/_H3N2	EPI_ISL_20240065	False
NS	23	EPI4974631|NS|A/Madagascar/04176/2025|EPI_ISL_20316000|A_/_H3N2	EPI_ISL_20316000	False
NS	23	EPI4995314|NS|A/Madagascar/04305/2025|EPI_ISL_20325359|A_/_H3N2	EPI_ISL_20325359	False
NS	23	EPI5191528|NS|A/Madagascar/03745/2025|EPI_ISL_20379670|A_/_H3N2	EPI_ISL_20379670	False
NS	23	EPI4874009|NS|A/Madagascar/04049/2025|EPI_ISL_20282205|A_/_H3N2	EPI_ISL_20282205	False
NS	23	EPI4832065|NS|A/Madagascar/03958/2025|EPI_ISL_20264911|A_/_H3N2	EPI_ISL_20264911	False
NS	23	EPI4832088|NS|A/Madagascar/03974/2025|EPI_ISL_20264914|A_/_H3N2	EPI_ISL_20264914	False
